time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-30T11:43:30.453Z,37.9861,-118.7934,8.9,1.2,ml,7,185.82,0.349,0.1766,nn,nn00720730,2020-03-30T20:11:22.906Z,"40km NNE of Mammoth Lakes, California",earthquake,,13,0.5,3,reviewed,nn,nn
2020-03-30T11:43:20.610Z,33.2303333,-116.7368333,11.3,1.23,ml,41,21,0.01922,0.21,ci,ci39120967,2020-03-30T11:47:10.227Z,"3km ESE of Lake Henshaw, CA",earthquake,0.24,0.57,0.206,26,automatic,ci,ci
2020-03-30T11:42:21.540Z,36.0818333,-117.8603333,4.07,0.92,ml,8,168,0.03595,0.15,ci,ci39120951,2020-03-30T13:02:10.581Z,"9km ENE of Coso Junction, CA",earthquake,0.51,0.63,0.177,7,reviewed,ci,ci
2020-03-30T11:37:08.480Z,35.8811667,-117.7115,8.56,0.48,ml,11,67,0.08304,0.05,ci,ci39120943,2020-03-30T13:02:24.581Z,"19km ESE of Little Lake, CA",earthquake,0.16,0.62,0.074,4,reviewed,ci,ci
2020-03-30T11:34:23.770Z,33.8386667,-116.9215,10,0.31,ml,20,110,0.04926,0.12,ci,ci39120935,2020-03-30T16:10:15.485Z,"7km NNE of San Jacinto, CA",earthquake,0.23,0.55,0.102,4,reviewed,ci,ci
2020-03-30T11:30:44.270Z,35.9463333,-117.3703333,0.92,0.65,ml,9,87,0.08968,0.1,ci,ci39120927,2020-03-30T13:09:25.563Z,"20km N of Searles Valley, CA",earthquake,0.34,0.7,0.117,7,reviewed,ci,ci
2020-03-30T11:23:26.630Z,34.0176667,-117.1998333,15.17,1.03,ml,29,64,0.07475,0.16,ci,ci39120919,2020-03-30T11:26:58.427Z,"4km SSW of Redlands, CA",earthquake,0.23,0.46,0.285,31,automatic,ci,ci
2020-03-30T11:21:19.720Z,33.2775,-116.2588333,2.78,1.77,ml,65,27,0.08468,0.21,ci,ci39120911,2020-03-30T13:11:05.930Z,"11km ENE of Borrego Springs, CA",earthquake,0.21,0.45,0.162,27,reviewed,ci,ci
2020-03-30T11:20:09.200Z,34.2358333,-117.4448333,11.76,0.69,ml,15,116,0.03907,0.12,ci,ci39120903,2020-03-30T13:10:16.650Z,"4km WNW of Devore, CA",earthquake,0.33,0.49,0.165,11,reviewed,ci,ci
2020-03-30T11:19:12.830Z,61.0345,-147.3078,25.4,1.9,ml,,,,0.86,ak,ak02045113oz,2020-03-30T11:22:18.840Z,"52km WSW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-30T11:11:28.130Z,18.175,-68.7253,71,3.32,md,19,192,1.207,0.46,pr,pr2020090010,2020-03-30T19:14:04.790Z,"9km S of San Rafael del Yuma, Dominican Republic",earthquake,2.68,2.55,0.33,11,reviewed,pr,pr
2020-03-30T11:04:26.942Z,62.7552,-150.9235,26.8,1.5,ml,,,,1.39,ak,ak020450xx1c,2020-03-30T11:09:06.048Z,"63km NW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2020-03-30T10:51:35.130Z,38.8098335,-122.8231659,2.34,0.62,md,13,67,0.004795,0.02,nc,nc73361715,2020-03-30T12:05:05.448Z,"7km WNW of The Geysers, CA",earthquake,0.38,0.6,0.06,3,automatic,nc,nc
2020-03-30T10:44:00.683Z,61.7455,-150.6528,24.2,1.4,ml,,,,0.59,ak,ak020450l01w,2020-03-30T10:47:11.530Z,"32km W of Willow, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-03-30T10:36:55.870Z,38.840168,-122.8291702,2.38,2.07,md,40,51,0.005179,0.03,nc,nc73361710,2020-03-30T11:39:06.290Z,"9km WNW of Cobb, CA",earthquake,0.16,0.29,0.19,16,automatic,nc,nc
2020-03-30T10:35:15.540Z,35.9571648,-117.668663,2.05,0.91,ml,21,43,0.01748,0.11,ci,ci39120895,2020-03-30T10:38:41.861Z,"22km E of Little Lake, CA",earthquake,0.39,0.32,0.217,5,automatic,ci,ci
2020-03-30T10:34:44.947Z,39.1153,-119.7372,7.5,0.6,ml,6,133,0.026,0.1442,nn,nn00720729,2020-03-30T20:02:08.088Z,"5km SSE of Carson City, Nevada",earthquake,,3.6,0.34,2,reviewed,nn,nn
2020-03-30T10:34:37.725Z,39.1137,-119.7356,5.1,0.3,ml,4,134.32,0.046,0.2057,nn,nn00720728,2020-03-30T19:59:00.073Z,"5km NE of Indian Hills, Nevada",earthquake,,8.7,0,1,reviewed,nn,nn
2020-03-30T10:28:27.810Z,37.4025,-118.5626,0,1.1,ml,5,196.61,0.439,0.2276,nn,nn00720726,2020-03-30T18:57:32.362Z,"10km WNW of West Bishop, California",earthquake,,0,0.42,3,reviewed,nn,nn
2020-03-30T10:23:23.520Z,35.9623333,-117.6651667,3.17,0.52,ml,12,161,0.01875,0.12,ci,ci39120887,2020-03-30T10:26:52.524Z,"22km E of Little Lake, CA",earthquake,0.44,0.55,0.184,6,automatic,ci,ci
2020-03-30T10:20:25.120Z,47.7773333333333,-122.826166666667,19.84,0.48,md,4,236,0.06731,0.1,uw,uw61588042,2020-03-30T19:18:27.330Z,"13km WSW of Lofall, Washington",earthquake,2,1.29,0.103344773949293,3,reviewed,uw,uw
2020-03-30T10:18:19.450Z,61.6334,-150.373,39.7,1.7,ml,,,,0.74,ak,ak020450fgvs,2020-03-30T10:22:56.869Z,"21km SW of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2020-03-30T10:17:06.300Z,35.91,-117.6853333,7.4,0.85,ml,14,73,0.04728,0.07,ci,ci39120879,2020-03-30T10:20:50.652Z,"20km E of Little Lake, CA",earthquake,0.23,0.65,0.104,10,automatic,ci,ci
2020-03-30T10:06:10.350Z,38.7668343,-122.7391663,1.4,0.92,md,16,84,0.01235,0.04,nc,nc73361700,2020-03-30T10:25:03.843Z,"2km SE of The Geysers, CA",earthquake,0.33,0.5,0.12,5,automatic,nc,nc
2020-03-30T10:02:53.160Z,40.7286667,-112.058,4.13,1.09,md,20,41,0.0169,0.14,uu,uu60371362,2020-03-30T20:04:30.880Z,"4km ENE of Magna, Utah",earthquake,0.29,0.77,0.216,7,reviewed,uu,uu
2020-03-30T10:01:07.996Z,-21.44,-69.4705,22.6,4.4,mb,,53,0.395,1,us,us70008il7,2020-03-30T12:03:12.040Z,"104km NE of Tocopilla, Chile",earthquake,2.3,9.3,0.219,6,reviewed,us,us
2020-03-30T09:57:58.090Z,38.7651672,-122.7399979,1.69,0.58,md,12,90,0.01236,0.03,nc,nc73361695,2020-03-30T10:14:03.778Z,"2km SE of The Geysers, CA",earthquake,0.44,0.6,0.08,3,automatic,nc,nc
2020-03-30T09:54:54.860Z,35.7696667,-117.5568333,14.2,0.64,ml,7,159,0.05663,0.11,ci,ci39120871,2020-03-30T09:58:42.540Z,"14km W of Searles Valley, CA",earthquake,0.58,0.79,0.156,6,automatic,ci,ci
2020-03-30T09:46:58.910Z,35.8101667,-117.6321667,6.74,0.42,ml,19,78,0.02871,0.13,ci,ci39120863,2020-03-30T16:00:56.428Z,"21km WNW of Searles Valley, CA",earthquake,0.21,0.38,0.104,5,reviewed,ci,ci
2020-03-30T09:39:44.740Z,40.7613333,-111.9748333,4.12,1.77,ml,32,46,0.03623,0.19,uu,uu60371357,2020-03-30T15:14:10.415Z,"7km W of Salt Lake City, Utah",earthquake,0.3,0.71,0.066,7,reviewed,uu,uu
2020-03-30T09:37:56.340Z,38.7948341,-122.8016663,1.55,0.48,md,13,56,0.006591,0.03,nc,nc73361690,2020-03-30T09:54:04.593Z,"4km WNW of The Geysers, CA",earthquake,0.27,0.52,0.32,2,automatic,nc,nc
2020-03-30T09:37:27.910Z,36.0001678,-120.9343338,6.69,2.11,md,32,125,0.04407,0.08,nc,nc73361685,2020-03-30T11:23:02.191Z,"4km SW of San Ardo, CA",earthquake,0.3,0.62,0.16,22,automatic,nc,nc
2020-03-30T09:25:15.210Z,36.1033333,-117.892,4.06,1,ml,11,201,0.03327,0.1,ci,ci39120839,2020-03-30T09:28:45.987Z,"8km NE of Coso Junction, CA",earthquake,0.41,0.39,0.191,12,automatic,ci,ci
2020-03-30T09:24:42.310Z,17.9498,-66.8585,14,2.28,md,13,197,0.0327,0.25,pr,pr2020090008,2020-03-30T09:40:08.609Z,"4km SE of Maria Antonia, Puerto Rico",earthquake,1.09,0.7,0.13,9,reviewed,pr,pr
2020-03-30T09:22:29.430Z,42.4348333,-111.5136667,5.11,2.21,ml,17,129,0.3753,0.19,uu,uu60371347,2020-03-30T14:50:23.440Z,"21km NW of Montpelier, Idaho",earthquake,0.61,0.95,0.183,3,reviewed,uu,uu
2020-03-30T09:19:53.670Z,17.9298,-66.8136,14,2.33,md,10,211,0.0797,0.15,pr,pr2020090007,2020-03-30T09:38:29.585Z,"7km S of Indios, Puerto Rico",earthquake,0.78,0.66,0.23,9,reviewed,pr,pr
2020-03-30T09:17:23.190Z,35.9178333,-117.6825,1.28,0.57,ml,6,142,0.03975,0.11,ci,ci39120823,2020-03-30T09:20:57.770Z,"20km E of Little Lake, CA",earthquake,0.3,0.86,0.114,5,automatic,ci,ci
2020-03-30T09:16:02.470Z,35.5893333,-117.4235,9.1,0.83,ml,13,165,0.08024,0.17,ci,ci39120815,2020-03-30T13:12:04.878Z,"20km SSW of Trona, CA",earthquake,0.46,1.02,0.285,9,reviewed,ci,ci
2020-03-30T09:10:01.780Z,38.8434982,-122.8383331,1.69,1.36,md,26,93,0.005382,0.03,nc,nc73361675,2020-03-30T11:08:04.092Z,"10km NW of The Geysers, CA",earthquake,0.2,0.37,0.19,6,automatic,nc,nc
2020-03-30T09:09:05.842Z,0.2902,-77.6812,128,5.2,mww,,43,0.771,0.65,us,us70008ikp,2020-03-30T13:41:27.542Z,"34km ESE of Pimampiro, Ecuador",earthquake,7.5,4.7,0.041,56,reviewed,us,us
2020-03-30T08:56:15.480Z,40.7576667,-111.9648333,4.83,0.63,md,11,117,0.03111,0.14,uu,uu60371342,2020-03-30T20:49:31.580Z,"6km W of Salt Lake City, Utah",earthquake,0.64,0.91,0.335,4,reviewed,uu,uu
2020-03-30T08:46:32.680Z,17.9293,-66.8105,12,2.68,md,15,195,0.0826,0.27,pr,pr2020090006,2020-03-30T09:15:38.224Z,"7km S of Indios, Puerto Rico",earthquake,0.81,0.53,0.38,11,reviewed,pr,pr
2020-03-30T08:41:25.590Z,40.7586667,-111.9643333,3.31,0.86,md,12,118,0.03207,0.19,uu,uu60371337,2020-03-30T20:45:22.830Z,"6km W of Salt Lake City, Utah",earthquake,0.6,1.06,0.208,6,reviewed,uu,uu
2020-03-30T08:28:41.980Z,38.8233337,-122.7661667,2.16,0.77,md,17,67,0.007704,0.02,nc,nc73361650,2020-03-30T09:50:04.563Z,"4km W of Cobb, CA",earthquake,0.26,0.51,0.04,3,automatic,nc,nc
2020-03-30T08:24:18.202Z,37.9719,-118.7741,9.7,0.5,ml,5,180.95,0.351,0.0719,nn,nn00720725,2020-03-30T18:51:22.125Z,"39km NNE of Mammoth Lakes, California",earthquake,,15.6,0.01,2,reviewed,nn,nn
2020-03-30T08:22:19.360Z,39.0175,-123.0586667,4.9,1.07,md,25,68,0.02624,0.08,nc,nc73361645,2020-03-30T21:37:11.052Z,"13km WSW of Lakeport, CA",earthquake,0.2,0.25,0.067,7,reviewed,nc,nc
2020-03-30T08:21:14.730Z,53.5564,-166.1006,87.62,4.8,mb,,136,0.376,1.26,us,us70008ik0,2020-03-30T22:36:21.796Z,"45km SE of Unalaska, Alaska",earthquake,7.9,5.6,0.045,151,reviewed,us,us
2020-03-30T08:18:34.160Z,44.7816667,-111.135,9.71,1.33,ml,13,99,0.02494,0.14,uu,uu60371327,2020-03-30T16:08:57.810Z,"13km N of West Yellowstone, Montana",earthquake,0.56,1.18,0.243,3,reviewed,uu,uu
2020-03-30T08:18:26.855Z,38.3999,-118.8806,10.7,2.3,ml,22,55.36,0.107,0.1743,nn,nn00720709,2020-03-30T16:35:50.440Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.4,0.36,9,reviewed,nn,nn
2020-03-30T08:17:27.668Z,38.4022,-118.8812,9.3,2.2,ml,19,61.67,0.106,0.1731,nn,nn00720707,2020-03-30T16:50:54.198Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.7,0.15,8,reviewed,nn,nn
2020-03-30T08:12:41.620Z,17.9325,-66.896,5,3.19,md,17,198,0.0458,0.24,pr,pr2020090004,2020-03-30T16:15:16.388Z,"9km S of Guanica, Puerto Rico",earthquake,0.67,0.43,0.29,16,reviewed,pr,pr
2020-03-30T08:07:13.520Z,38.8391685,-122.8268356,1.77,0.57,md,5,125,0.006781,0.01,nc,nc73361630,2020-03-30T09:24:03.410Z,"9km WNW of Cobb, CA",earthquake,0.99,1.59,,1,automatic,nc,nc
2020-03-30T07:59:24.280Z,36.005,-117.7151667,2.58,1,ml,14,115,0.04534,0.13,ci,ci39120807,2020-03-30T13:12:36.326Z,"19km ENE of Little Lake, CA",earthquake,0.36,0.27,0.178,15,reviewed,ci,ci
2020-03-30T07:58:40.868Z,38.3985,-118.8876,9.7,1.4,ml,14,62.08,0.112,0.1801,nn,nn00720705,2020-03-30T17:03:17.414Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.1,0.2,5,reviewed,nn,nn
2020-03-30T07:56:17.110Z,17.906,-66.8013,6,2.72,md,17,202,0.1041,0.17,pr,pr2020090005,2020-03-30T09:11:08.816Z,"9km S of Indios, Puerto Rico",earthquake,0.62,0.33,0.13,11,reviewed,pr,pr
2020-03-30T07:53:00.069Z,58.9583,-153.5138,68.4,1.8,ml,,,,0.47,ak,ak02044yummu,2020-03-30T07:55:29.275Z,"118km SE of Old Iliamna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-30T07:48:58.400Z,40.7593333,-111.971,5.1,0.92,md,21,59,0.03353,0.16,uu,uu60371322,2020-03-30T16:05:49.720Z,"6km W of Salt Lake City, Utah",earthquake,0.44,0.89,0.287,12,reviewed,uu,uu
2020-03-30T07:40:39.837Z,36.8512,-115.9299,5.4,0,ml,19,195.18,0.071,0.1392,nn,nn00720704,2020-03-30T17:43:17.810Z,"71km N of Pahrump, Nevada",earthquake,,1.7,0.29,8,reviewed,nn,nn
2020-03-30T07:39:13.359Z,39.1102,-119.7362,5.5,0.4,ml,6,136.99,0.029,0.121,nn,nn00720724,2020-03-30T18:48:16.120Z,"4km ENE of Indian Hills, Nevada",earthquake,,2,0,1,reviewed,nn,nn
2020-03-30T07:36:57.380Z,35.8585,-117.6746667,8.55,0.76,ml,11,87,0.07584,0.04,ci,ci39120799,2020-03-30T13:12:38.359Z,"23km ESE of Little Lake, CA",earthquake,0.17,0.5,0.113,9,reviewed,ci,ci
2020-03-30T07:35:48.958Z,39.1322,-119.7389,8,0.1,ml,4,120.7,0.03,0.1389,nn,nn00720723,2020-03-30T18:35:51.508Z,"4km SE of Carson City, Nevada",earthquake,,3.4,0,1,reviewed,nn,nn
2020-03-30T07:23:45.670Z,40.7338333,-112.0406667,10.07,0.59,md,14,88,0.007779,0.08,uu,uu60371317,2020-03-30T16:02:11.710Z,"5km NW of West Valley City, Utah",earthquake,0.39,0.59,0.194,6,reviewed,uu,uu
2020-03-30T07:20:19.960Z,35.684,-117.5408333,8.6,1.23,ml,17,141,0.1393,0.18,ci,ci39120791,2020-03-30T13:13:09.080Z,"14km ENE of Ridgecrest, CA",earthquake,0.41,1.64,0.174,16,reviewed,ci,ci
2020-03-30T07:09:40.750Z,17.9358,-66.8055,10,2.35,md,13,208,0.0835,0.16,pr,pr2020090003,2020-03-30T07:34:16.340Z,"6km SSE of Indios, Puerto Rico",earthquake,0.55,0.51,0.2,9,reviewed,pr,pr
2020-03-30T07:04:17.480Z,35.8885,-97.40983333,7.81,2.78,ml,95,29,0,0.18,ok,ok2020ghdu,2020-03-30T22:20:20.193Z,"2km ENE of Guthrie, Oklahoma",earthquake,,0.4,0.23,37,reviewed,ok,ok
2020-03-30T06:59:27.091Z,61.4169,-149.9585,32.9,1.4,ml,,,,0.75,ak,ak02044yajf0,2020-03-30T07:03:40.053Z,"11km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-30T06:57:35.490Z,38.8429985,-122.8256683,1.02,0.57,md,10,103,0.01178,0.04,nc,nc73361610,2020-03-30T06:59:09.925Z,"9km WNW of Cobb, CA",earthquake,0.31,0.91,,1,automatic,nc,nc
2020-03-30T06:55:52.660Z,38.8406677,-122.8241653,1.65,2.48,md,48,51,0.009082,0.07,nc,nc73361600,2020-03-30T14:35:23.513Z,"9km WNW of Cobb, CA",earthquake,0.15,0.23,0.15,30,automatic,nc,nc
2020-03-30T06:52:27.035Z,62.023,-150.0354,35,1.7,ml,,,,0.75,ak,ak02044y91e4,2020-03-30T06:58:18.313Z,"18km SSW of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-30T06:49:36.310Z,36.0919991,-120.6856689,1.49,1.6,md,10,168,0.0356,0.13,nc,nc73361595,2020-03-30T07:49:02.861Z,"21km ENE of San Ardo, CA",earthquake,1.11,3.28,0.08,4,automatic,nc,nc
2020-03-30T06:44:27.043Z,-56.0921,-60.163,10,4.9,mb,,102,4.401,0.92,us,us70008iiz,2020-03-30T07:14:57.040Z,"Drake Passage",earthquake,8.9,1.8,0.079,51,reviewed,us,us
2020-03-30T06:41:01.016Z,39.1155,-119.719,7.4,0.7,ml,6,133.08,0.039,0.097,nn,nn00720722,2020-03-30T18:32:44.697Z,"6km SE of Carson City, Nevada",earthquake,,2.2,0.05,2,reviewed,nn,nn
2020-03-30T06:38:30.860Z,19.2105007,-155.4165039,33.01,1.95,md,45,159,0.03231,0.11,hv,hv71451262,2020-03-30T06:41:48.130Z,"6km E of Pahala, Hawaii",earthquake,0.73,0.8,0.07,4,automatic,hv,hv
2020-03-30T06:34:20.970Z,40.7388333,-112.0513333,8.6,0.84,md,27,46,0.0167,0.13,uu,uu60371312,2020-03-30T15:49:32.610Z,"5km NE of Magna, Utah",earthquake,0.3,0.42,0.23,17,reviewed,uu,uu
2020-03-30T06:31:25.840Z,41.4736667,-112.3106667,2.84,0.59,md,13,87,0.1104,0.16,uu,uu60371307,2020-03-30T19:42:45.350Z,"23km W of Perry, Utah",earthquake,0.79,3.79,0.125,8,reviewed,uu,uu
2020-03-30T06:30:25.766Z,64.0472,-148.0531,2.3,1.2,ml,,,,0.38,ak,ak02044y4bjc,2020-03-30T06:36:43.090Z,"49km ENE of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-03-30T06:07:49.010Z,32.8553333,-115.9936667,6.72,1.07,ml,16,56,0.03756,0.27,ci,ci39120783,2020-03-30T06:11:32.192Z,"13km N of Ocotillo, CA",earthquake,0.56,0.97,0.155,14,automatic,ci,ci
2020-03-30T06:06:33.720Z,35.6361667,-117.4373333,2.27,1.18,ml,16,171,0.1258,0.16,ci,ci39120775,2020-03-30T13:15:51.652Z,"15km SSW of Searles Valley, CA",earthquake,0.47,0.85,0.167,13,reviewed,ci,ci
2020-03-30T06:04:18.350Z,35.9183333,-117.734,7.08,1.01,ml,15,52,0.074,0.11,ci,ci39120767,2020-03-30T06:07:55.935Z,"16km E of Little Lake, CA",earthquake,0.24,0.77,0.108,9,automatic,ci,ci
2020-03-30T05:52:26.630Z,33.6695,-116.702,15.46,0.52,ml,16,107,0.04278,0.16,ci,ci39120759,2020-03-30T05:56:11.100Z,"8km SSE of Idyllwild, CA",earthquake,0.41,0.77,0.074,7,automatic,ci,ci
2020-03-30T05:49:34.030Z,63.2361,-151.105,0,1.9,ml,,,,0.84,ak,ak02044xmz5n,2020-03-30T05:59:35.450Z,"109km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-30T05:34:32.760Z,19.2168331,-155.4133301,33.06,2.27,ml,50,148,0.02543,0.13,hv,hv71451172,2020-03-30T05:40:07.560Z,"7km E of Pahala, Hawaii",earthquake,0.61,0.67,4.73,4,automatic,hv,hv
2020-03-30T05:28:06.000Z,46.201,-122.168166666667,4.21,0.01,mh,7,155,0.01207,0.17,uw,uw61588022,2020-03-30T18:57:07.960Z,"38km NNE of Amboy, Washington",earthquake,0.65,1.68,,0,reviewed,uw,uw
2020-03-30T05:22:11.697Z,63.2728,-151.0412,4.2,2.5,ml,,,,0.75,ak,ak02044xh54e,2020-03-30T06:03:06.040Z,"107km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-30T05:20:40.480Z,35.6676667,-117.5173333,12.51,0.51,ml,8,152,0.1615,0.17,ci,ci39120751,2020-03-30T05:24:11.907Z,"15km SW of Searles Valley, CA",earthquake,0.72,1.63,0.111,4,automatic,ci,ci
2020-03-30T05:17:03.042Z,39.1089,-119.7354,8.6,0.1,ml,4,138.09,0.05,0.1529,nn,nn00720721,2020-03-30T18:20:23.818Z,"4km ENE of Indian Hills, Nevada",earthquake,,6.6,0,1,reviewed,nn,nn
2020-03-30T05:16:12.650Z,19.2226658,-155.4219971,32.74,2.06,md,42,149,0.02745,0.12,hv,hv71451157,2020-03-30T05:19:36.970Z,"6km ENE of Pahala, Hawaii",earthquake,0.63,0.75,0.07,4,automatic,hv,hv
2020-03-30T05:08:26.764Z,16.9003,-98.4343,35,4.7,mb,,156,0.67,0.93,us,us70008iib,2020-03-30T14:45:19.814Z,"23km WNW of Xochistlahuaca, Mexico",earthquake,6.3,2,0.028,400,reviewed,us,us
2020-03-30T05:08:20.250Z,19.2168331,-155.397171,31.53,2,md,48,160,0.02056,0.13,hv,hv71451152,2020-03-30T05:11:42.510Z,"8km E of Pahala, Hawaii",earthquake,0.59,0.78,0.13,15,automatic,hv,hv
2020-03-30T05:00:56.440Z,19.1935005,-155.4471741,35.78,2.18,md,51,129,0.04044,0.12,hv,hv71451142,2020-03-30T05:04:16.230Z,"3km ESE of Pahala, Hawaii",earthquake,0.47,0.73,0.14,29,automatic,hv,hv
2020-03-30T04:57:54.251Z,59.3736,-153.7597,126,2.3,ml,,,,0.59,ak,ak02044x3awn,2020-03-30T05:08:41.040Z,"76km ESE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-03-30T04:57:44.800Z,35.7225,-117.5253333,6.96,0.67,ml,10,151,0.11,0.14,ci,ci39120743,2020-03-30T05:01:26.787Z,"12km WSW of Searles Valley, CA",earthquake,0.48,1.11,0.211,8,automatic,ci,ci
2020-03-30T04:57:15.670Z,39.1151,-119.7241,7.2,0,ml,5,133.45,0.036,0.1681,nn,nn00720719,2020-03-30T18:14:12.249Z,"6km SE of Carson City, Nevada",earthquake,,3.9,0,1,reviewed,nn,nn
2020-03-30T04:54:17.010Z,40.7476667,-112.0945,10.17,0.83,md,19,62,0.01367,0.12,uu,uu60371292,2020-03-30T16:00:05.980Z,"4km N of Magna, Utah",earthquake,0.38,0.77,0.229,11,reviewed,uu,uu
2020-03-30T04:49:48.850Z,46.9756667,-114.1635,7.83,0.12,ml,10,104,0.199,0.19,mb,mb80387054,2020-03-30T16:15:02.130Z,"6km SE of Frenchtown, Montana",earthquake,0.57,3.33,,0,reviewed,mb,mb
2020-03-30T04:41:11.110Z,38.7873344,-122.7708359,1.56,0.24,md,11,87,0.01457,0.03,nc,nc73361575,2020-03-30T05:12:03.837Z,"2km NW of The Geysers, CA",earthquake,0.32,0.52,0.15,3,automatic,nc,nc
2020-03-30T04:39:18.580Z,19.0846,-68.2091,7,3.19,md,18,245,1.0115,0.28,pr,pr2020090002,2020-03-30T12:41:49.670Z,"41km NE of Punta Cana, Dominican Republic",earthquake,2.95,2.27,0.16,12,reviewed,pr,pr
2020-03-30T04:33:11.590Z,39.4038333,-110.2931667,-2.35,1.58,md,9,203,0.03196,0.14,uu,uu60371287,2020-03-30T19:21:10.480Z,"19km SSE of East Carbon City, Utah",earthquake,0.69,1.48,0.143,8,reviewed,uu,uu
2020-03-30T04:29:52.329Z,36.2675,-97.71266667,6.6,1.78,ml,94,28,0,0.2,ok,ok2020ggyr,2020-03-30T14:52:55.785Z,"16km E of Waukomis, Oklahoma",earthquake,,0.4,0.23,39,reviewed,ok,ok
2020-03-30T04:27:19.340Z,38.8143349,-122.8085022,1.3,0.81,md,19,47,0.00913,0.03,nc,nc73361565,2020-03-30T05:53:02.089Z,"6km NW of The Geysers, CA",earthquake,0.21,0.5,0.06,3,automatic,nc,nc
2020-03-30T04:25:21.770Z,19.2128334,-155.3908386,29.66,1.87,md,41,164,0.02533,0.15,hv,hv71451102,2020-03-30T04:28:35.110Z,"9km E of Pahala, Hawaii",earthquake,0.61,0.64,0.18,3,automatic,hv,hv
2020-03-30T04:24:41.868Z,37.5109,-97.7915,5,2.4,mb_lg,,95,0.357,0.23,us,us70008ihw,2020-03-30T13:40:10.520Z,"13km S of Cheney, Kansas",earthquake,1.4,2,0.147,12,reviewed,us,us
2020-03-30T04:21:38.344Z,21.664,143.1837,290.94,4.2,mb,,155,5.483,0.53,us,us70008ii0,2020-03-30T04:41:03.040Z,"217km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,8.7,9.9,0.087,37,reviewed,us,us
2020-03-30T04:13:41.789Z,36.266,-97.71116667,7.6,1.25,ml,72,38,0.1160772217,0.21,ok,ok2020ggyd,2020-03-30T15:24:18.993Z,"16km E of Waukomis, Oklahoma",earthquake,,0.7,0.23,25,reviewed,ok,ok
2020-03-30T04:07:49.100Z,17.9595,-66.8431,15,2.28,md,18,191,0.0393,0.16,pr,pr2020090000,2020-03-30T05:01:24.823Z,"4km SSW of Indios, Puerto Rico",earthquake,0.62,0.41,0.29,11,reviewed,pr,pr
2020-03-30T04:00:42.702Z,39.12,-119.7314,8.2,0.5,ml,6,129.55,0.039,0.1331,nn,nn00720700,2020-03-30T05:04:04.739Z,"5km SSE of Carson City, Nevada",earthquake,,2.2,0.12,2,reviewed,nn,nn
2020-03-30T03:57:07.380Z,38.8406677,-122.8235016,1.32,1.31,md,21,80,0.02019,0.04,nc,nc73361545,2020-03-30T05:42:02.021Z,"9km WNW of Cobb, CA",earthquake,0.21,0.53,0.07,5,automatic,nc,nc
2020-03-30T03:56:07.692Z,39.1102,-119.7286,3.9,-0.1,ml,4,137.29,0.048,0.1378,nn,nn00720747,2020-03-30T22:39:15.940Z,"5km ENE of Indian Hills, Nevada",earthquake,,10.9,0,1,reviewed,nn,nn
2020-03-30T03:52:09.700Z,63.5472,-147.4711,2.1,1.6,ml,,,,0.53,ak,ak02044wgp8q,2020-03-30T03:58:10.810Z,"75km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-30T03:51:08.410Z,38.840168,-122.824501,1.61,1.8,md,33,54,0.0145,0.05,nc,nc73361540,2020-03-30T05:15:04.860Z,"9km WNW of Cobb, CA",earthquake,0.18,0.31,0.18,10,automatic,nc,nc
2020-03-30T03:49:54.150Z,19.2280006,-155.3908386,30.42,1.96,md,44,184,0.01136,0.15,hv,hv71451072,2020-03-30T03:53:11.580Z,"9km ENE of Pahala, Hawaii",earthquake,0.64,0.83,0.39,3,automatic,hv,hv
2020-03-30T03:42:42.920Z,34.0505,-116.9745,13.72,1.01,ml,29,71,0.02841,0.19,ci,ci39120727,2020-03-30T03:46:27.879Z,"7km ENE of Yucaipa, CA",earthquake,0.29,0.67,0.195,30,automatic,ci,ci
2020-03-30T03:42:42.749Z,-0.2922,-80.0327,10,4.5,mb,,287,22.415,0.3,us,us70008ihp,2020-03-30T04:11:19.040Z,"41km S of Pedernales, Ecuador",earthquake,24.2,2,0.088,38,reviewed,us,us
